,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
242273,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
242274,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
242275,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
242276,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Dineen Coffee,43.650497,-79.378765,Café
242277,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
242278,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
242279,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
242280,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
242281,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
242282,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Starbucks,43.64801445986443,-79.38320575892823,Coffee Shop
242283,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
242284,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032,Noodle House
242285,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
242286,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
242287,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
242288,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
242289,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Four Seasons Centre for the Performing Arts,43.65060862138792,-79.38627956459021,Concert Hall
242290,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
242291,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
242292,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
242293,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
242294,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,GoodLife Fitness Toronto 137 Yonge Street,43.65113563166627,-79.37879687835455,Gym
242295,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Hilton Toronto,43.64985232228859,-79.38557624816895,Hotel
242296,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,The Adelaide Hotel Toronto,43.6498026756319,-79.38061258515849,Hotel
242297,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
242298,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
242299,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Library Bar,43.64550019136729,-79.38160166851243,Hotel Bar
242300,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
242301,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
242302,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
242303,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Café Plenty,43.6491179354577,-79.37831288380438,Café
242304,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
242305,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Cafe Landwer,43.648811,-79.385217,Café
242306,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
242307,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
242308,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
242309,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
242310,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,The Burger's Priest,43.648476440165176,-79.38737257506915,Burger Joint
242311,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
242312,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
242313,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Tim Hortons,43.6468662,-79.3825604,Coffee Shop
242314,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Royal Alexandra Theatre,43.6470880873779,-79.38744381256471,Theater
242315,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Rosalinda,43.650292,-79.385139,Vegetarian / Vegan Restaurant
242316,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,First Canadian Place,43.64848212292913,-79.38244342803955,Building
242317,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Bardi's Steak House,43.64622,-79.383074,Restaurant
242318,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
242319,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Burrito Boyz,43.6484455955513,-79.3879951787513,Burrito Place
242320,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Thai Island,43.64914597811404,-79.38379835292523,Thai Restaurant
242321,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
242322,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Aroma Espresso Bar,43.64801315236382,-79.38314899645664,Café
242323,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Loose Moose Tap & Grill,43.64528061938072,-79.38396600831251,Sports Bar
242324,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Bannock,43.652101173138405,-79.38117828399939,Restaurant
242325,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
242326,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,One King West Hotel & Residence,43.648947108832736,-79.37796622050357,Hotel
242327,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
242328,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
242329,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
242330,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
242331,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Momofuku Nikai,43.649464332475084,-79.38600545809963,Cocktail Bar
242332,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
242333,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
242334,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
242335,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Marché Restaurant,43.64723237089591,-79.37759119081164,Restaurant
242336,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
242337,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Starbucks,43.646957445443654,-79.37826461143065,Coffee Shop
242338,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Tim Hortons,43.646104578197665,-79.38257150352001,Coffee Shop
242339,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
242340,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Starbucks,43.649385825065345,-79.37809348357672,Coffee Shop
242341,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Scaddabush,43.6447367776608,-79.38535477982775,Italian Restaurant
242342,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Astarté Fresh Yogurt Bar,43.647595917807365,-79.38641938975012,Café
242343,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Toronto Athletic Club,43.647459040546956,-79.38031448199605,Gym
242344,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
252245,Downtown Toronto,Underground city,43.6484292,-79.3822802,Canoe,43.647452066183476,-79.38132001815676,Restaurant
252246,Downtown Toronto,Underground city,43.6484292,-79.3822802,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
252247,Downtown Toronto,Underground city,43.6484292,-79.3822802,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
252248,Downtown Toronto,Underground city,43.6484292,-79.3822802,King Taps,43.648475974183,-79.38205778358744,Gastropub
252249,Downtown Toronto,Underground city,43.6484292,-79.3822802,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
252250,Downtown Toronto,Underground city,43.6484292,-79.3822802,Maman,43.64830873804684,-79.38225333898805,Café
252251,Downtown Toronto,Underground city,43.6484292,-79.3822802,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
252252,Downtown Toronto,Underground city,43.6484292,-79.3822802,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
252253,Downtown Toronto,Underground city,43.6484292,-79.3822802,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
252254,Downtown Toronto,Underground city,43.6484292,-79.3822802,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
252255,Downtown Toronto,Underground city,43.6484292,-79.3822802,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
252256,Downtown Toronto,Underground city,43.6484292,-79.3822802,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
252257,Downtown Toronto,Underground city,43.6484292,-79.3822802,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
252258,Downtown Toronto,Underground city,43.6484292,-79.3822802,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
252259,Downtown Toronto,Underground city,43.6484292,-79.3822802,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
252260,Downtown Toronto,Underground city,43.6484292,-79.3822802,Starbucks,43.646935797838935,-79.38442766632808,Coffee Shop
252261,Downtown Toronto,Underground city,43.6484292,-79.3822802,Earls Kitchen & Bar,43.647923453007955,-79.38378948070567,Bar
252262,Downtown Toronto,Underground city,43.6484292,-79.3822802,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
252263,Downtown Toronto,Underground city,43.6484292,-79.3822802,Bymark,43.647217284018005,-79.38125188166379,Restaurant
252264,Downtown Toronto,Underground city,43.6484292,-79.3822802,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
252265,Downtown Toronto,Underground city,43.6484292,-79.3822802,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
252266,Downtown Toronto,Underground city,43.6484292,-79.3822802,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
252267,Downtown Toronto,Underground city,43.6484292,-79.3822802,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
252268,Downtown Toronto,Underground city,43.6484292,-79.3822802,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
252269,Downtown Toronto,Underground city,43.6484292,-79.3822802,Ki Modern Japanese + Bar,43.64710349021134,-79.37938978621831,Japanese Restaurant
252270,Downtown Toronto,Underground city,43.6484292,-79.3822802,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
252271,Downtown Toronto,Underground city,43.6484292,-79.3822802,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
252272,Downtown Toronto,Underground city,43.6484292,-79.3822802,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
252273,Downtown Toronto,Underground city,43.6484292,-79.3822802,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
252274,Downtown Toronto,Underground city,43.6484292,-79.3822802,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
252275,Downtown Toronto,Underground city,43.6484292,-79.3822802,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
252276,Downtown Toronto,Underground city,43.6484292,-79.3822802,Dineen Coffee,43.650497,-79.378765,Café
252277,Downtown Toronto,Underground city,43.6484292,-79.3822802,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
252278,Downtown Toronto,Underground city,43.6484292,-79.3822802,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
252279,Downtown Toronto,Underground city,43.6484292,-79.3822802,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
252280,Downtown Toronto,Underground city,43.6484292,-79.3822802,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
252281,Downtown Toronto,Underground city,43.6484292,-79.3822802,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
252282,Downtown Toronto,Underground city,43.6484292,-79.3822802,Starbucks,43.64801445986443,-79.38320575892823,Coffee Shop
252283,Downtown Toronto,Underground city,43.6484292,-79.3822802,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
252284,Downtown Toronto,Underground city,43.6484292,-79.3822802,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032,Noodle House
252285,Downtown Toronto,Underground city,43.6484292,-79.3822802,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
252286,Downtown Toronto,Underground city,43.6484292,-79.3822802,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
252287,Downtown Toronto,Underground city,43.6484292,-79.3822802,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
252288,Downtown Toronto,Underground city,43.6484292,-79.3822802,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
252289,Downtown Toronto,Underground city,43.6484292,-79.3822802,Four Seasons Centre for the Performing Arts,43.65060862138792,-79.38627956459021,Concert Hall
252290,Downtown Toronto,Underground city,43.6484292,-79.3822802,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
252291,Downtown Toronto,Underground city,43.6484292,-79.3822802,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
252292,Downtown Toronto,Underground city,43.6484292,-79.3822802,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
252293,Downtown Toronto,Underground city,43.6484292,-79.3822802,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
252294,Downtown Toronto,Underground city,43.6484292,-79.3822802,GoodLife Fitness Toronto 137 Yonge Street,43.65113563166627,-79.37879687835455,Gym
252295,Downtown Toronto,Underground city,43.6484292,-79.3822802,Hilton Toronto,43.64985232228859,-79.38557624816895,Hotel
252296,Downtown Toronto,Underground city,43.6484292,-79.3822802,The Adelaide Hotel Toronto,43.6498026756319,-79.38061258515849,Hotel
252297,Downtown Toronto,Underground city,43.6484292,-79.3822802,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
252298,Downtown Toronto,Underground city,43.6484292,-79.3822802,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
252299,Downtown Toronto,Underground city,43.6484292,-79.3822802,Library Bar,43.64550019136729,-79.38160166851243,Hotel Bar
252300,Downtown Toronto,Underground city,43.6484292,-79.3822802,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
252301,Downtown Toronto,Underground city,43.6484292,-79.3822802,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
252302,Downtown Toronto,Underground city,43.6484292,-79.3822802,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
252303,Downtown Toronto,Underground city,43.6484292,-79.3822802,Café Plenty,43.6491179354577,-79.37831288380438,Café
252304,Downtown Toronto,Underground city,43.6484292,-79.3822802,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
252305,Downtown Toronto,Underground city,43.6484292,-79.3822802,Cafe Landwer,43.648811,-79.385217,Café
252306,Downtown Toronto,Underground city,43.6484292,-79.3822802,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
252307,Downtown Toronto,Underground city,43.6484292,-79.3822802,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
252308,Downtown Toronto,Underground city,43.6484292,-79.3822802,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
